Rank,Streamer,start_month,avg_avg_viewers
43,drlupo,19-Nov,4922.469388
43,drlupo,19-Oct,7618.4
43,drlupo,19-Sep,4825.684211
43,drlupo,19-Aug,7720.54902
43,drlupo,19-Jul,6387.282051
43,drlupo,19-Jun,6742.861111
43,drlupo,19-May,4926.128205
43,drlupo,19-Apr,6912.714286
43,drlupo,19-Mar,6741.163265
43,drlupo,19-Feb,8812.333333
43,drlupo,19-Jan,7428.789474
43,drlupo,18-Dec,9907.023256
43,drlupo,18-Nov,9932.333333
43,drlupo,18-Oct,8882.26087
43,drlupo,18-Sep,7081.318182
43,drlupo,18-Aug,10304.60526
43,drlupo,18-Jul,14414.4
43,drlupo,18-Jun,14518.05405
43,drlupo,18-May,16667.97143
43,drlupo,18-Apr,15345.46512
43,drlupo,18-Mar,5678.12
43,drlupo,18-Feb,2298.282609
43,drlupo,18-Jan,1722.14
43,drlupo,17-Dec,1112.075
43,drlupo,17-Nov,800.2325581
43,drlupo,17-Oct,514.122449
43,drlupo,17-Sep,371.18
43,drlupo,17-Aug,503.4528302
43,drlupo,17-Jul,363.8888889
43,drlupo,17-Jun,297
43,drlupo,17-May,290
43,drlupo,17-Apr,218.0363636
43,drlupo,17-Mar,186.0377358
43,drlupo,17-Feb,256.1463415
43,drlupo,17-Jan,346.9787234
43,drlupo,16-Dec,199.5142857
43,drlupo,16-Nov,260.2894737
43,drlupo,16-Oct,309.9318182
43,drlupo,16-Sep,293.7692308
43,drlupo,16-Aug,310.7297297
43,drlupo,16-Jul,211.375
43,drlupo,16-Jun,195.7179487
43,drlupo,16-May,152.826087
43,drlupo,16-Apr,126.2941176
43,drlupo,16-Mar,111.1346154
43,drlupo,16-Feb,123.1764706
43,drlupo,16-Jan,82.58928571
43,drlupo,15-Dec,60.51111111
43,drlupo,15-Nov,44.90909091
43,drlupo,15-Oct,17.70731707
43,drlupo,15-Sep,24.625
43,drlupo,15-Aug,42.57575758
43,drlupo,15-Jul,45.75
44,pestily,21-Mar,6563.368421
44,pestily,21-Feb,7715.85
44,pestily,21-Jan,10624.16667
44,pestily,20-Dec,17924
44,pestily,20-Nov,4990
44,pestily,20-Oct,5229.96
44,pestily,20-Sep,5751.814815
44,pestily,20-Aug,6238.866667
44,pestily,20-Jul,5751.37037
44,pestily,20-Jun,17356.6
44,pestily,20-May,8552.4
44,pestily,20-Apr,12470.18519
44,pestily,20-Mar,7009.433333
44,pestily,20-Feb,8552.115385
44,pestily,20-Jan,18630.79167
44,pestily,19-Dec,5105.681818
44,pestily,19-Nov,3096.533333
44,pestily,19-Oct,1941.633333
44,pestily,19-Sep,1023.966667
44,pestily,19-Aug,1197.923077
44,pestily,19-Jul,1217.931034
44,pestily,19-Jun,1341.903226
44,pestily,19-May,1342.974359
44,pestily,19-Apr,1057.241379
44,pestily,19-Mar,763.8611111
44,pestily,19-Feb,924.12
44,pestily,19-Jan,1144.392857
44,pestily,18-Dec,503.6333333
44,pestily,18-Nov,424.3333333
44,pestily,18-Oct,364.5357143
44,pestily,18-Sep,493.483871
44,pestily,18-Aug,406.5357143
44,pestily,18-Jul,212.2903226
44,pestily,18-Jun,159.5
44,pestily,18-May,73.55172414
44,pestily,18-Apr,19.78571429
44,pestily,18-Mar,11.42857143
44,pestily,18-Feb,4.1875
44,pestily,18-Jan,1.407407407
44,pestily,17-Dec,2.09375
44,pestily,17-Nov,2.938271605
44,pestily,17-Oct,2.277777778
44,pestily,16-Feb,0
44,pestily,16-Jan,0.5
45,swagg,21-Mar,20905.94118
45,swagg,21-Feb,19498.44
45,swagg,21-Jan,17811.21875
45,swagg,20-Dec,15383.08333
45,swagg,20-Nov,12484.36667
45,swagg,20-Oct,13207.96774
45,swagg,20-Sep,12209.31429
45,swagg,20-Aug,12943.45714
45,swagg,20-Jul,13644.54286
45,swagg,20-Jun,11308.75
45,swagg,20-May,11043.42857
45,swagg,20-Apr,8017.566667
45,swagg,20-Mar,2398.176471
45,swagg,20-Feb,1968.857143
45,swagg,20-Jan,1868.15
45,swagg,19-Dec,1779.538462
45,swagg,19-Nov,1045.333333
45,swagg,19-Oct,831.7142857
45,swagg,19-Sep,392
45,swagg,19-Aug,542.3333333
45,swagg,19-Jul,679.9090909
45,swagg,19-Jun,480.2142857
45,swagg,19-May,465.8181818
45,swagg,19-Apr,371.5294118
45,swagg,18-Feb,93.66666667
45,swagg,17-Aug,210
45,swagg,17-Jan,63.33333333
45,swagg,16-Dec,116.7058824
45,swagg,16-Nov,131.4615385
45,swagg,16-Aug,74
45,swagg,16-May,31.5
45,swagg,15-Aug,4
46,gotaga,21-Mar,19645.05882
46,gotaga,21-Feb,16619.91304
46,gotaga,21-Jan,17598.13793
46,gotaga,20-Dec,14691.14815
46,gotaga,20-Nov,10254.53125
46,gotaga,20-Oct,14157.73913
46,gotaga,20-Sep,11982.53333
46,gotaga,20-Aug,7999.588235
46,gotaga,20-Jul,7343
46,gotaga,20-Jun,9748.611111
46,gotaga,20-May,12673.46667
46,gotaga,20-Apr,19931.96296
46,gotaga,20-Mar,10176.58065
46,gotaga,20-Feb,8045.444444
46,gotaga,20-Jan,6821.92
46,gotaga,19-Dec,9735.448276
46,gotaga,19-Nov,12853.94737
46,gotaga,19-Oct,12556.45161
46,gotaga,19-Sep,13487.7037
46,gotaga,19-Aug,6479.166667
46,gotaga,19-Jul,5740.066667
46,gotaga,19-Jun,15496.26667
46,gotaga,19-May,16369.40741
46,gotaga,19-Apr,20518.34783
46,gotaga,19-Mar,30919.95238
46,gotaga,19-Feb,20849.86957
46,gotaga,19-Jan,18612.19048
46,gotaga,18-Dec,21266.5
46,gotaga,18-Nov,22362.31818
46,gotaga,18-Oct,19703.29032
46,gotaga,18-Sep,10511.51515
46,gotaga,18-Aug,8975.25
46,gotaga,18-Jul,9155.410256
46,gotaga,18-Jun,18579.91667
46,gotaga,18-May,16609.6
46,gotaga,18-Apr,16225.74194
46,gotaga,18-Mar,17416.48276
46,gotaga,18-Feb,12218.55556
46,gotaga,18-Jan,9683.208333
46,gotaga,17-Dec,4297.258065
46,gotaga,17-Nov,3133.192308
46,gotaga,17-Oct,2602.071429
46,gotaga,17-Sep,2184.717391
46,gotaga,17-Aug,2877.222222
46,gotaga,17-Jul,4122.166667
46,gotaga,17-Jun,1858.421053
46,gotaga,17-May,2799.958333
46,gotaga,17-Apr,3347.678571
46,gotaga,17-Mar,3616.371429
46,gotaga,17-Feb,3077.25
46,gotaga,17-Jan,2946.384615
46,gotaga,16-Dec,2437.833333
46,gotaga,16-Nov,1342.227273
46,gotaga,16-Oct,1864.090909
46,gotaga,16-Jun,3005
46,gotaga,16-Apr,2437.4
46,gotaga,16-Mar,4241
46,gotaga,16-Feb,5624.5
46,gotaga,16-Jan,3665.117647
46,gotaga,15-Dec,3292.9375
46,gotaga,15-Nov,4439.75
46,gotaga,15-Oct,1032.714286
46,gotaga,15-Sep,1080.333333
46,gotaga,15-Aug,2172.266667
46,gotaga,15-Jul,1537.916667
47,nobru,21-Mar,11963.07143
47,nobru,21-Feb,12294.22727
47,nobru,21-Jan,15995
47,nobru,20-Dec,30349.71429
47,nobru,20-Nov,20872.77778
47,nobru,20-Oct,16935.20833
47,nobru,20-Sep,17997.04545
47,nobru,20-Aug,29315.57143
47,nobru,20-Jul,34225.11111
47,nobru,20-Jun,29649.96154
47,nobru,20-May,12441.10714
47,nobru,20-Apr,13920.04167
48,moonmoon,21-Mar,20773.28571
48,moonmoon,21-Feb,23476.47368
48,moonmoon,21-Jan,13787.69565
48,moonmoon,20-Dec,12658.57143
48,moonmoon,20-Nov,13536.66667
48,moonmoon,20-Oct,14256.4
48,moonmoon,20-Sep,13933.72727
48,moonmoon,20-Aug,12849.65217
48,moonmoon,20-Jul,12502.92
48,moonmoon,20-Jun,13834.09524
48,moonmoon,20-May,14710.5
48,moonmoon,20-Apr,13440.56522
48,moonmoon,20-Mar,11356.61538
48,moonmoon,20-Feb,11962.7619
48,moonmoon,20-Jan,12207.73913
48,moonmoon,19-Dec,11008.63158
48,moonmoon,19-Nov,10972.74074
48,moonmoon,19-Oct,9487.230769
48,moonmoon,19-Sep,12455.7619
48,moonmoon,19-Aug,11600.51282
48,moonmoon,19-Jul,13879.41026
48,moonmoon,19-Jun,10450.23684
48,moonmoon,19-May,17573.5122
48,moonmoon,19-Apr,16897.51163
48,moonmoon,19-Mar,13209.16667
48,moonmoon,19-Feb,9458.953488
48,moonmoon,19-Jan,9176.097561
48,moonmoon,18-Dec,11076.5
48,moonmoon,18-Nov,9979.465116
48,moonmoon,18-Oct,9603.590909
48,moonmoon,18-Sep,7667.488889
48,moonmoon,18-Aug,8403.369565
48,moonmoon,18-Jul,9247.139535
48,moonmoon,18-Jun,9164.928571
48,moonmoon,18-May,7462.586957
48,moonmoon,18-Apr,8924.853659
48,moonmoon,18-Mar,7390.826087
48,moonmoon,18-Feb,8092.928571
48,moonmoon,18-Jan,7409.55814
48,moonmoon,17-Dec,7232.212766
48,moonmoon,17-Nov,8785.638889
48,moonmoon,17-Oct,7393.142857
48,moonmoon,17-Sep,6498.625
48,moonmoon,17-Aug,6293.357143
48,moonmoon,17-Jul,6851.378378
48,moonmoon,17-Jun,7035.297297
48,moonmoon,17-May,6606.756098
48,moonmoon,17-Apr,6836
48,moonmoon,17-Mar,7957.52381
48,moonmoon,17-Feb,6704.794872
48,moonmoon,17-Jan,6804
48,moonmoon,16-Dec,7436.511628
48,moonmoon,16-Nov,7054.577778
48,moonmoon,16-Oct,5820.189189
48,moonmoon,16-Sep,5261.155556
48,moonmoon,16-Aug,5861.45098
48,moonmoon,16-Jul,5267.75
48,moonmoon,16-Jun,1518.163934
48,moonmoon,16-May,26.50877193
48,moonmoon,16-Apr,8.818181818
49,dota2mc_ru,21-Mar,7215.444444
49,dota2mc_ru,21-Feb,17274.78125
49,dota2mc_ru,21-Jan,16557.89474
49,dota2mc_ru,20-Nov,84870
49,dota2mc_ru,20-Oct,20196
49,dota2mc_ru,20-Sep,15652.75
49,dota2mc_ru,20-Aug,2356.129032
49,dota2mc_ru,20-Jun,17229.88889
49,dota2mc_ru,20-May,7754.037037
49,dota2mc_ru,20-Apr,28130.79167
49,dota2mc_ru,20-Mar,8482.333333
49,dota2mc_ru,20-Feb,15217.83333
49,dota2mc_ru,20-Jan,50162.18182
49,dota2mc_ru,19-Dec,14692.14286
49,dota2mc_ru,19-Nov,14992.83333
49,dota2mc_ru,19-Oct,6677.666667
49,dota2mc_ru,19-Sep,12491.2
49,dota2mc_ru,19-Aug,4069
49,dota2mc_ru,19-Jul,12159.85714
49,dota2mc_ru,19-Jun,955.5
49,dota2mc_ru,19-May,1882
49,dota2mc_ru,19-Apr,13626.4
49,dota2mc_ru,19-Jan,29693.2
49,dota2mc_ru,18-Dec,12466
49,dota2mc_ru,18-Nov,37188.09091
49,dota2mc_ru,18-Oct,22631.46154
49,dota2mc_ru,18-Sep,22055
49,dota2mc_ru,18-Jun,13592.2
50,handongsuk,21-Mar,11044.15385
50,handongsuk,21-Feb,12736.2381
50,handongsuk,21-Jan,10922.90476
50,handongsuk,20-Dec,10172.72
50,handongsuk,20-Nov,11720
50,handongsuk,20-Oct,10068.375
50,handongsuk,20-Sep,10643.77273
50,handongsuk,20-Aug,12772.32258
50,handongsuk,20-Jul,10270.33333
50,handongsuk,20-Jun,13087.48
50,handongsuk,20-May,12133.18182
50,handongsuk,20-Jan,12199.66667
50,handongsuk,19-Dec,12926.03846
50,handongsuk,19-Nov,15435.45833
50,handongsuk,19-Oct,12807.64
50,handongsuk,19-Sep,15497.83333
50,handongsuk,19-Aug,10848.20833
50,handongsuk,19-Jul,14991.625
50,handongsuk,19-Jun,11537.80769
50,handongsuk,19-May,14292.28
50,handongsuk,19-Apr,10806.83333
50,handongsuk,19-Mar,10019.34615
50,handongsuk,19-Feb,8590.727273
50,handongsuk,19-Jan,7693.28
50,handongsuk,18-Dec,8692.92
50,handongsuk,18-Nov,6731.125
50,handongsuk,18-Oct,7953.52
50,handongsuk,18-Sep,6370.52381
50,handongsuk,18-Aug,4756.346154
50,handongsuk,18-Jul,4638.5
50,handongsuk,18-Jun,6152.961538
50,handongsuk,18-May,4435.458333
50,handongsuk,18-Apr,3513.619048
50,handongsuk,18-Mar,2670.192308
50,handongsuk,18-Feb,2400.666667
50,handongsuk,18-Jan,3476.666667
50,handongsuk,17-Dec,1722.55
50,handongsuk,17-Nov,2274.56
50,handongsuk,17-Oct,2050.387097
50,handongsuk,17-Sep,1644.48
50,handongsuk,17-Aug,1888.909091
50,handongsuk,17-Jul,1666.863636
50,handongsuk,17-Jun,1460.357143
50,handongsuk,17-May,1112.178571
50,handongsuk,17-Apr,1000.2
50,handongsuk,17-Mar,981.1785714
50,handongsuk,17-Feb,1191.166667
50,handongsuk,17-Jan,1478.074074
50,handongsuk,16-Dec,1593.714286
50,handongsuk,16-Nov,1474.555556
51,evelone192,20-Dec,43601.66667
51,evelone192,20-Nov,39665
51,evelone192,20-Oct,35047.26087
51,evelone192,20-Sep,28365
51,evelone192,20-Aug,24508.66667
51,evelone192,20-Jul,27870.375
51,evelone192,20-Jun,31265.5625
51,evelone192,20-May,38695
51,evelone192,20-Apr,31490.13333
51,evelone192,20-Mar,14416.51613
51,evelone192,20-Feb,7096.117647
51,evelone192,20-Jan,5771.75
51,evelone192,19-Dec,3923.935484
51,evelone192,19-Nov,3778.307692
51,evelone192,19-Oct,4163.030303
51,evelone192,19-Sep,3199.083333
51,evelone192,19-Aug,4065.111111
51,evelone192,19-Jul,3701.235294
51,evelone192,19-Jun,2722.26087
51,evelone192,19-May,3251.258065
51,evelone192,19-Apr,2203.931034
51,evelone192,19-Mar,2405.032258
51,evelone192,19-Feb,1855.5
51,evelone192,19-Jan,1635.033333
51,evelone192,18-Dec,1467.375
51,evelone192,18-Nov,1325.222222
51,evelone192,18-Oct,1296.365854
51,evelone192,18-Sep,1169.731707
51,evelone192,18-Aug,1568.685714
51,evelone192,18-Jul,1104.15625
51,evelone192,18-Jun,639.6363636
51,evelone192,18-May,423.5581395
51,evelone192,18-Apr,475.375
51,evelone192,18-Mar,695.2820513
51,evelone192,18-Feb,562.1290323
51,evelone192,18-Jan,275.8214286
51,evelone192,17-Dec,154.4642857
51,evelone192,17-Nov,104.8461538
51,evelone192,17-Oct,155.65625
51,evelone192,17-Sep,119.6842105
51,evelone192,17-Aug,148.7948718
51,evelone192,17-Jul,120.2647059
51,evelone192,17-Jun,70.79310345
51,evelone192,17-May,63.51428571
51,evelone192,17-Apr,49.04
51,evelone192,17-Mar,61.65625
51,evelone192,17-Feb,71.65306122
51,evelone192,17-Jan,113.3207547
51,evelone192,16-Dec,68.48148148
51,evelone192,16-Nov,72.08928571
51,evelone192,16-Oct,36.59375
51,evelone192,16-Sep,40.86956522
51,evelone192,16-Aug,53.25806452
51,evelone192,16-Jul,84
51,evelone192,16-Jun,95.79166667
51,evelone192,16-May,91.11111111
51,evelone192,16-Apr,87.93103448
51,evelone192,16-Mar,89.05405405
51,evelone192,16-Feb,89.06896552
51,evelone192,16-Jan,79.25806452
51,evelone192,15-Dec,2.5
52,myth,21-Mar,7614.153846
52,myth,21-Feb,6973.464286
52,myth,21-Jan,19469.43478
52,myth,20-Dec,11817.2
52,myth,20-Nov,8065.92
52,myth,20-Oct,8138.052632
52,myth,20-Sep,7017
52,myth,20-Aug,8614.821429
52,myth,20-Jul,7838.25
52,myth,20-Jun,7439.875
52,myth,20-May,8665.958333
52,myth,20-Apr,28477.41379
52,myth,20-Mar,5629.619048
52,myth,20-Feb,7036.4
52,myth,20-Jan,7325.892857
52,myth,19-Dec,7461
52,myth,19-Nov,7306.2
52,myth,19-Oct,7958.652174
52,myth,19-Sep,5441.851852
52,myth,19-Aug,5081.363636
52,myth,19-Jul,4137.125
52,myth,19-Jun,5017.347826
52,myth,19-May,4634.615385
52,myth,19-Apr,6146.75
52,myth,19-Mar,5230.55
52,myth,19-Feb,7264.6875
52,myth,19-Jan,8248.526316
52,myth,18-Dec,7919.791667
52,myth,18-Nov,10255.77778
52,myth,18-Oct,10879.03448
52,myth,18-Sep,10468.59259
52,myth,18-Aug,17389.54167
52,myth,18-Jul,26293.45714
52,myth,18-Jun,27537.96774
52,myth,18-May,33264.36
52,myth,18-Apr,34957.52381
52,myth,18-Mar,21455.0303
52,myth,18-Feb,12369.37931
52,myth,18-Jan,4883.833333
52,myth,17-Dec,983.72
52,myth,17-Nov,161
52,myth,17-Oct,77.4516129
52,myth,17-Sep,61.08823529
52,myth,17-Aug,73.93103448
52,myth,17-Jul,66.875
52,myth,17-Jun,48.97222222
52,myth,17-May,39.5
52,myth,17-Apr,45.875
52,myth,17-Mar,38.91428571
52,myth,17-Feb,29.85714286
52,myth,17-Jan,28.8
52,myth,16-Dec,58.875
52,myth,16-Nov,41.03125
52,myth,16-Oct,33.72727273
52,myth,16-Sep,9.914285714
52,myth,16-Aug,22.48571429
52,myth,16-Jul,0.918918919
52,myth,16-Jun,2.941176471
52,myth,16-May,1.192307692
52,myth,16-Mar,3
53,papaplatte,21-Mar,18922.57143
53,papaplatte,21-Feb,20668.47619
53,papaplatte,21-Jan,22507.3913
53,papaplatte,20-Dec,12594.73333
53,papaplatte,20-Nov,11046.25
53,papaplatte,20-Oct,13272.38095
53,papaplatte,20-Sep,12481.45455
53,papaplatte,20-Aug,11444.66667
53,papaplatte,20-Jul,11002.41667
53,papaplatte,20-Jun,13574.08333
53,papaplatte,20-May,11511.96
53,papaplatte,20-Apr,14947.40909
53,papaplatte,20-Mar,7651
53,papaplatte,20-Feb,6312.954545
53,papaplatte,20-Jan,6953.7
53,papaplatte,19-Dec,5720.3
53,papaplatte,19-Nov,5318.047619
53,papaplatte,19-Oct,5125.384615
53,papaplatte,19-Sep,4617.117647
53,papaplatte,19-Aug,4739.555556
53,papaplatte,19-Jul,3811.407407
53,papaplatte,19-Jun,3575.956522
53,papaplatte,19-May,4188.166667
53,papaplatte,19-Apr,3451.52
53,papaplatte,19-Mar,2947.142857
53,papaplatte,19-Feb,2740.333333
53,papaplatte,19-Jan,2590.333333
53,papaplatte,18-Dec,2567.15
53,papaplatte,18-Nov,2709.95
53,papaplatte,18-Oct,2086.176471
53,papaplatte,18-Sep,2459.6
53,papaplatte,18-Aug,2274.708333
53,papaplatte,18-Jul,2321.148148
53,papaplatte,18-Jun,2615.787879
53,papaplatte,18-May,2692.583333
53,papaplatte,18-Apr,2596.68
53,papaplatte,18-Mar,2024.083333
53,papaplatte,18-Feb,1733.666667
53,papaplatte,18-Jan,1886.923077
53,papaplatte,17-Dec,1473.944444
53,papaplatte,17-Nov,1396.4
53,papaplatte,17-Oct,1482.909091
53,papaplatte,17-Sep,1580.04
53,papaplatte,17-Aug,1495.833333
53,papaplatte,17-Jul,1093.653846
53,papaplatte,17-Jun,927.6363636
53,papaplatte,17-May,1020.25
53,papaplatte,17-Apr,1075
53,papaplatte,17-Mar,973.8333333
53,papaplatte,17-Feb,961.5
53,papaplatte,17-Jan,1116.695652
53,papaplatte,16-Dec,676.0434783
53,papaplatte,16-Nov,843.75
53,papaplatte,16-Oct,955.3461538
53,papaplatte,16-Sep,761.037037
53,papaplatte,16-Aug,900.9285714
53,papaplatte,16-Jul,813.6153846
53,papaplatte,16-Jun,523.7692308
53,papaplatte,16-May,748.3703704
53,papaplatte,16-Apr,619
53,papaplatte,16-Mar,502.1034483
53,papaplatte,16-Feb,545.8333333
53,papaplatte,16-Jan,535.4
53,papaplatte,15-Dec,440
53,papaplatte,15-Nov,464.7931034
53,papaplatte,15-Oct,468.0857143
53,papaplatte,15-Sep,508.8928571
53,papaplatte,15-Aug,522.04
53,papaplatte,15-Jul,418.2666667
54,lck,21-Mar,29464.77778
54,lck,21-Feb,35602.71429
54,lck,21-Jan,58015.8
54,lck,20-Dec,5626
54,lck,20-Sep,54585.2
54,lck,20-Aug,32277
54,lck,20-Jul,31163.66667
54,lck,20-Jun,59619.5
54,lck,20-May,31120
54,lck,20-Apr,40718.05263
54,lck,20-Mar,29061.33333
54,lck,20-Feb,38237.6
54,lck,19-Sep,16486
54,lck,19-Aug,23510.5625
54,lck,19-Jul,14413.88235
54,lck,19-Jun,16870.1
54,lck,19-Apr,30271.75
54,lck,19-Mar,20650.63158
54,lck,19-Feb,20982.07143
54,lck,19-Jan,24809.15385
54,lck,18-Sep,24602.5
54,lck,18-Aug,21145.2
54,lck,18-Jul,19520.94737
54,lck,18-Jun,24110.64706
54,lck,18-Apr,27361.57143
54,lck,18-Mar,20925.26316
54,lck,18-Feb,20806.6
54,lck,18-Jan,21679
54,lck,17-Sep,17568
54,lck,17-Aug,29056.69231
54,lck,17-Jul,14439.88235
54,lck,17-Jun,17453.66667
54,lck,17-May,15685
54,lck,17-Apr,21670
54,lck,17-Mar,18928.59091
54,lck,17-Feb,23569.5
54,lck,17-Jan,31900.71429
54,lck,16-Sep,20942.5
54,lck,16-Aug,17335.92857
54,lck,16-Jul,11731.70833
54,lck,16-Jun,16345.4
54,lck,16-May,15932
55,quin69,21-Mar,12242.94118
55,quin69,21-Feb,12765.32143
55,quin69,21-Jan,13587.87097
55,quin69,20-Dec,7803.129032
55,quin69,20-Nov,8636.6875
55,quin69,20-Oct,10018
55,quin69,20-Sep,9987.625
55,quin69,20-Aug,8732.125
55,quin69,20-Jul,8141.896552
55,quin69,20-Jun,7867.448276
55,quin69,20-May,5350.0625
55,quin69,20-Apr,4413.482759
55,quin69,20-Mar,5950.615385
55,quin69,20-Feb,7245.884615
55,quin69,20-Jan,7621.28
55,quin69,19-Dec,8459.055556
55,quin69,19-Nov,8964.190476
55,quin69,19-Oct,3788.766667
55,quin69,19-Sep,4649.866667
55,quin69,19-Aug,3612.222222
55,quin69,19-Jul,4346.266667
55,quin69,19-Jun,5182.5
55,quin69,19-May,3637.90625
55,quin69,19-Apr,3065.642857
55,quin69,19-Mar,4149.551724
55,quin69,19-Feb,3602.107143
55,quin69,19-Jan,5245.333333
55,quin69,18-Dec,5331.068966
55,quin69,18-Nov,6037.62963
55,quin69,18-Oct,1914.9
55,quin69,18-Sep,3882
55,quin69,18-Aug,3994.551724
55,quin69,18-Jul,5203.689655
55,quin69,18-Jun,5161.153846
55,quin69,18-May,2017.130435
55,quin69,18-Apr,2243.909091
55,quin69,18-Mar,2792.758621
55,quin69,18-Feb,3138.892857
55,quin69,18-Jan,3001.483871
55,quin69,17-Dec,4161.37931
55,quin69,17-Nov,4272.709677
55,quin69,17-Oct,2474.428571
55,quin69,17-Sep,2706.413793
55,quin69,17-Aug,3244.516129
55,quin69,17-Jul,3487.466667
55,quin69,17-Jun,2672
55,quin69,17-May,2406.137931
55,quin69,17-Apr,3224.62069
55,quin69,17-Mar,2489.285714
55,quin69,17-Feb,3996.043478
55,quin69,17-Jan,3367.551724
55,quin69,16-Dec,2448.16
55,quin69,16-Nov,2954.896552
55,quin69,16-Oct,2639.8125
55,quin69,16-Sep,1653.9
55,quin69,16-Aug,3127.894737
55,quin69,16-Jul,2346.62963
55,quin69,16-Jun,1702.692308
55,quin69,16-May,2810.028571
55,quin69,16-Apr,1909.166667
55,quin69,16-Mar,1687.03125
55,quin69,16-Feb,2737.148148
55,quin69,16-Jan,4505.607143
55,quin69,15-Dec,1414.892857
55,quin69,15-Nov,2076.647059
55,quin69,15-Oct,2410.741935
55,quin69,15-Sep,4064.46875
55,quin69,15-Aug,1942.206897
55,quin69,15-Jul,1431.266667
56,stylishnoob4,21-Mar,19642.36842
56,stylishnoob4,21-Feb,14524.5
56,stylishnoob4,21-Jan,15234.69697
56,stylishnoob4,20-Dec,14103.70588
56,stylishnoob4,20-Nov,12621.33333
56,stylishnoob4,20-Oct,9911.516129
56,stylishnoob4,20-Sep,11090.03571
56,stylishnoob4,20-Aug,9347.888889
56,stylishnoob4,20-Jul,9312
56,stylishnoob4,20-Jun,11792.65385
56,stylishnoob4,20-May,10042.61538
56,stylishnoob4,20-Apr,8774.724138
56,stylishnoob4,20-Mar,9073.393939
56,stylishnoob4,20-Feb,9807.166667
56,stylishnoob4,20-Jan,6226.448276
56,stylishnoob4,19-Dec,5550.576923
56,stylishnoob4,19-Nov,6450.041667
56,stylishnoob4,19-Oct,6527.793103
56,stylishnoob4,19-Sep,8158.84
56,stylishnoob4,19-Aug,7595.884615
56,stylishnoob4,19-Jul,6755.05
56,stylishnoob4,19-Jun,6222.565217
56,stylishnoob4,19-May,5165.7
56,stylishnoob4,19-Apr,6876.291667
56,stylishnoob4,19-Mar,8183.37037
56,stylishnoob4,19-Feb,6701.769231
56,stylishnoob4,19-Jan,5772.1
56,stylishnoob4,18-Dec,5898.615385
56,stylishnoob4,18-Nov,5564
56,stylishnoob4,18-Oct,4325.962963
56,stylishnoob4,18-Sep,5141.894737
56,stylishnoob4,18-Aug,5148.961538
56,stylishnoob4,18-Jul,4794.722222
56,stylishnoob4,18-Jun,5621.695652
56,stylishnoob4,18-May,5591.423077
56,stylishnoob4,18-Apr,5307.259259
56,stylishnoob4,18-Mar,5134.608696
56,stylishnoob4,18-Feb,5770.217391
56,stylishnoob4,18-Jan,5020.36
56,stylishnoob4,17-Dec,4246.363636
56,stylishnoob4,17-Nov,4132.909091
56,stylishnoob4,17-Oct,5284.517241
56,stylishnoob4,17-Sep,4151.181818
56,stylishnoob4,17-Aug,5497.9
56,stylishnoob4,17-Jul,4989.333333
56,stylishnoob4,17-Jun,4518.952381
56,stylishnoob4,17-May,4614.2
56,stylishnoob4,17-Apr,2309.92
56,stylishnoob4,17-Mar,1700.214286
56,stylishnoob4,17-Feb,1612.153846
56,stylishnoob4,17-Jan,1623
56,stylishnoob4,16-Dec,1466.594595
56,stylishnoob4,16-Nov,1330.888889
56,stylishnoob4,16-Oct,1030.47619
56,stylishnoob4,16-Sep,1127.37931
56,stylishnoob4,16-Aug,1159.75
56,stylishnoob4,16-Jul,1014.214286
56,stylishnoob4,16-Jun,727.9333333
56,stylishnoob4,16-May,360.4
56,stylishnoob4,16-Apr,94
56,stylishnoob4,16-Mar,155.3
56,stylishnoob4,16-Feb,143
56,stylishnoob4,16-Jan,241.7931034
56,stylishnoob4,15-Dec,256.25
56,stylishnoob4,15-Nov,303.28125
56,stylishnoob4,15-Oct,224.7666667
56,stylishnoob4,15-Sep,188.0555556
56,stylishnoob4,15-Aug,244.25
56,stylishnoob4,15-Jul,196.1
57,gamesdonequick,21-Mar,2400.222222
57,gamesdonequick,21-Feb,2459.090909
57,gamesdonequick,21-Jan,22297.8
57,gamesdonequick,20-Dec,2056.90625
57,gamesdonequick,20-Nov,2667.333333
57,gamesdonequick,20-Oct,1556.04
57,gamesdonequick,20-Sep,2006.44
57,gamesdonequick,20-Aug,11413.21053
57,gamesdonequick,20-Jul,1845.954545
57,gamesdonequick,20-Jun,1908.125
57,gamesdonequick,20-May,2084.761905
57,gamesdonequick,20-Apr,4516.5
57,gamesdonequick,20-Mar,1574.173913
57,gamesdonequick,20-Feb,2815.9375
57,gamesdonequick,20-Jan,12530.5
57,gamesdonequick,19-Dec,2693.470588
57,gamesdonequick,19-Nov,1499.684211
57,gamesdonequick,19-Oct,1758.192308
57,gamesdonequick,19-Sep,3942.470588
57,gamesdonequick,19-Aug,2061.333333
57,gamesdonequick,19-Jul,2659.8
57,gamesdonequick,19-Jun,9958.666667
57,gamesdonequick,19-May,3824.066667
57,gamesdonequick,19-Apr,2610.333333
57,gamesdonequick,19-Mar,2541.5
57,gamesdonequick,19-Feb,1476.666667
57,gamesdonequick,19-Jan,38177.85714
57,gamesdonequick,18-Dec,737
57,gamesdonequick,18-Nov,2653.571429
57,gamesdonequick,18-Oct,24924.5
57,gamesdonequick,18-Aug,2423
57,gamesdonequick,18-Jun,14482.11111
57,gamesdonequick,18-May,2174.333333
