rank,streamer,stream_start,avg_avg_viewers
80,ogaminglol,16-Feb-20,4160
80,ogaminglol,9-Feb-20,3388.333333
80,ogaminglol,2-Feb-20,5534
80,ogaminglol,26-Jan-20,3268
80,ogaminglol,19-Jan-20,5483
80,ogaminglol,12-Jan-20,338
80,ogaminglol,5-Jan-20,171
80,ogaminglol,29-Dec-19,268
80,ogaminglol,15-Dec-19,773
80,ogaminglol,8-Dec-19,825.3333333
80,ogaminglol,1-Dec-19,220.5
80,ogaminglol,24-Nov-19,572
80,ogaminglol,17-Nov-19,1903
80,ogaminglol,10-Nov-19,10600.66667
80,ogaminglol,3-Nov-19,5254
80,ogaminglol,27-Oct-19,5641.8
80,ogaminglol,20-Oct-19,6403
80,ogaminglol,13-Oct-19,12053.5
80,ogaminglol,6-Oct-19,2881
80,ogaminglol,29-Sep-19,3864.333333
80,ogaminglol,8-Sep-19,1307
80,ogaminglol,1-Sep-19,3419
80,ogaminglol,25-Aug-19,4757
80,ogaminglol,11-Aug-19,3198.5
80,ogaminglol,4-Aug-19,1085
80,ogaminglol,28-Jul-19,3650.666667
80,ogaminglol,14-Jul-19,1902.666667
80,ogaminglol,7-Jul-19,2060.5
80,ogaminglol,30-Jun-19,1300
80,ogaminglol,23-Jun-19,2566
80,ogaminglol,16-Jun-19,2418.666667
80,ogaminglol,9-Jun-19,3217.2
80,ogaminglol,2-Jun-19,2563.833333
80,ogaminglol,26-May-19,1339.666667
80,ogaminglol,19-May-19,1918
80,ogaminglol,14-Apr-19,2048
80,ogaminglol,7-Apr-19,2507
80,ogaminglol,31-Mar-19,3809.2
80,ogaminglol,24-Mar-19,3908
80,ogaminglol,10-Mar-19,3172.4
80,ogaminglol,3-Mar-19,3243.6
80,ogaminglol,24-Feb-19,2530
80,ogaminglol,17-Feb-19,3485.666667
80,ogaminglol,10-Feb-19,2980
80,ogaminglol,3-Feb-19,2478.4
80,ogaminglol,27-Jan-19,4460.2
80,ogaminglol,20-Jan-19,3843
80,ogaminglol,13-Jan-19,4374
80,ogaminglol,6-Jan-19,561.75
80,ogaminglol,16-Dec-18,1297
80,ogaminglol,9-Dec-18,904
80,ogaminglol,2-Dec-18,1179.5
80,ogaminglol,18-Nov-18,4578
80,ogaminglol,11-Nov-18,1558.75
80,ogaminglol,4-Nov-18,355
80,ogaminglol,28-Oct-18,1614
80,ogaminglol,21-Oct-18,3872
80,ogaminglol,14-Oct-18,16279.42857
80,ogaminglol,7-Oct-18,8904
80,ogaminglol,30-Sep-18,4463.333333
80,ogaminglol,23-Sep-18,687
80,ogaminglol,16-Sep-18,1267.333333
80,ogaminglol,9-Sep-18,2827
80,ogaminglol,2-Sep-18,2609
80,ogaminglol,26-Aug-18,2423
80,ogaminglol,19-Aug-18,1789
80,ogaminglol,12-Aug-18,1521
80,ogaminglol,5-Aug-18,1667.75
80,ogaminglol,29-Jul-18,1919
80,ogaminglol,22-Jul-18,1509.4
80,ogaminglol,15-Jul-18,1605
80,ogaminglol,8-Jul-18,1276
80,ogaminglol,1-Jul-18,1928.857143
80,ogaminglol,24-Jun-18,2075.333333
80,ogaminglol,17-Jun-18,2179
80,ogaminglol,10-Jun-18,2754.5
80,ogaminglol,27-May-18,1121.5
80,ogaminglol,20-May-18,2477
80,ogaminglol,13-May-18,6804.5
80,ogaminglol,6-May-18,3724.666667
80,ogaminglol,22-Apr-18,1312
80,ogaminglol,8-Apr-18,1445
80,ogaminglol,1-Apr-18,2624.5
80,ogaminglol,25-Mar-18,2500
80,ogaminglol,18-Mar-18,1274.142857
80,ogaminglol,11-Mar-18,1602.166667
80,ogaminglol,4-Mar-18,2403
80,ogaminglol,25-Feb-18,2202.75
80,ogaminglol,18-Feb-18,3398
80,ogaminglol,11-Feb-18,1402.333333
80,ogaminglol,4-Feb-18,2099.333333
80,ogaminglol,28-Jan-18,3194.75
80,ogaminglol,21-Jan-18,2734.571429
80,ogaminglol,14-Jan-18,1108.2
80,ogaminglol,7-Jan-18,436.7142857
80,ogaminglol,31-Dec-17,406
80,ogaminglol,17-Dec-17,324.1666667
80,ogaminglol,10-Dec-17,557
80,ogaminglol,3-Dec-17,770.7777778
80,ogaminglol,26-Nov-17,1187.4
80,ogaminglol,19-Nov-17,606
80,ogaminglol,12-Nov-17,909.5
80,ogaminglol,5-Nov-17,1131.428571
80,ogaminglol,29-Oct-17,5461
80,ogaminglol,22-Oct-17,1668.666667
80,ogaminglol,15-Oct-17,3640.666667
80,ogaminglol,8-Oct-17,4532
80,ogaminglol,1-Oct-17,3183.25
80,ogaminglol,24-Sep-17,4711.833333
80,ogaminglol,17-Sep-17,1534
80,ogaminglol,10-Sep-17,916.7
80,ogaminglol,3-Sep-17,778.3333333
80,ogaminglol,27-Aug-17,7271.666667
80,ogaminglol,20-Aug-17,2831.2
80,ogaminglol,13-Aug-17,1857.75
80,ogaminglol,6-Aug-17,1204
80,ogaminglol,30-Jul-17,1285
80,ogaminglol,23-Jul-17,1795.25
80,ogaminglol,16-Jul-17,1291
80,ogaminglol,9-Jul-17,2245.833333
80,ogaminglol,2-Jul-17,2416.8
80,ogaminglol,25-Jun-17,1675
80,ogaminglol,18-Jun-17,2060
80,ogaminglol,11-Jun-17,1868
80,ogaminglol,4-Jun-17,3317.4
80,ogaminglol,28-May-17,2471
80,ogaminglol,21-May-17,3540.4
80,ogaminglol,14-May-17,2238.8
80,ogaminglol,7-May-17,2558.5
80,ogaminglol,30-Apr-17,1127
80,ogaminglol,23-Apr-17,2022.5
80,ogaminglol,16-Apr-17,2035.5
80,ogaminglol,9-Apr-17,1641.6
80,ogaminglol,2-Apr-17,2305.375
80,ogaminglol,26-Mar-17,1755.375
80,ogaminglol,19-Mar-17,2493.5
80,ogaminglol,12-Mar-17,2400
80,ogaminglol,5-Mar-17,1977.4375
80,ogaminglol,26-Feb-17,2047.916667
80,ogaminglol,19-Feb-17,1231
80,ogaminglol,12-Feb-17,3835
80,ogaminglol,5-Feb-17,2375.545455
80,ogaminglol,29-Jan-17,3514.5
80,ogaminglol,22-Jan-17,2746.625
80,ogaminglol,15-Jan-17,3614.555556
80,ogaminglol,8-Jan-17,989.5
80,ogaminglol,1-Jan-17,528.2307692
80,ogaminglol,25-Dec-16,417.5
80,ogaminglol,18-Dec-16,880.1111111
80,ogaminglol,11-Dec-16,760.875
80,ogaminglol,4-Dec-16,933.7777778
80,ogaminglol,27-Nov-16,788.1666667
80,ogaminglol,20-Nov-16,395.3333333
80,ogaminglol,13-Nov-16,585.6666667
80,ogaminglol,6-Nov-16,530.3157895
80,ogaminglol,30-Oct-16,801.95
80,ogaminglol,23-Oct-16,3226
80,ogaminglol,16-Oct-16,2551.6
80,ogaminglol,9-Oct-16,2024.428571
80,ogaminglol,2-Oct-16,6513.857143
80,ogaminglol,25-Sep-16,2952.166667
80,ogaminglol,18-Sep-16,695.625
80,ogaminglol,11-Sep-16,635.1428571
80,ogaminglol,4-Sep-16,1461.125
80,ogaminglol,28-Aug-16,1386.375
80,ogaminglol,21-Aug-16,2291.6
80,ogaminglol,14-Aug-16,2022
80,ogaminglol,7-Aug-16,1139
80,ogaminglol,31-Jul-16,1626
80,ogaminglol,24-Jul-16,1275.2
80,ogaminglol,17-Jul-16,1421.4
80,ogaminglol,10-Jul-16,1436.769231
80,ogaminglol,3-Jul-16,1207.142857
80,ogaminglol,26-Jun-16,1450.4
80,ogaminglol,19-Jun-16,1899.4
80,ogaminglol,12-Jun-16,2053.666667
80,ogaminglol,5-Jun-16,2440.5
80,ogaminglol,29-May-16,2355.6
80,ogaminglol,22-May-16,724.875
80,ogaminglol,15-May-16,578.5
80,ogaminglol,8-May-16,1078.333333
80,ogaminglol,1-May-16,2488.125
80,ogaminglol,24-Apr-16,488.75
80,ogaminglol,17-Apr-16,2401.833333
80,ogaminglol,10-Apr-16,1346.666667
80,ogaminglol,3-Apr-16,1369.375
80,ogaminglol,27-Mar-16,1408.4
80,ogaminglol,20-Mar-16,1404.714286
80,ogaminglol,13-Mar-16,2224.5
80,ogaminglol,6-Mar-16,1927.538462
80,ogaminglol,28-Feb-16,6015.333333
80,ogaminglol,21-Feb-16,2684.777778
80,ogaminglol,14-Feb-16,2923.833333
80,ogaminglol,7-Feb-16,2269.5
80,ogaminglol,31-Jan-16,3822.5
80,ogaminglol,24-Jan-16,4227.4
80,ogaminglol,17-Jan-16,6450.8
80,ogaminglol,10-Jan-16,3504.555556
80,ogaminglol,3-Jan-16,636.4285714
80,ogaminglol,27-Dec-15,785.5
80,ogaminglol,20-Dec-15,859
80,ogaminglol,13-Dec-15,757
80,ogaminglol,6-Dec-15,1386
80,ogaminglol,29-Nov-15,656.6470588
80,ogaminglol,22-Nov-15,660.7857143
80,ogaminglol,15-Nov-15,525.8
80,ogaminglol,8-Nov-15,796.5882353
80,ogaminglol,1-Nov-15,566
80,ogaminglol,25-Oct-15,4628.555556
80,ogaminglol,18-Oct-15,1418.75
80,ogaminglol,11-Oct-15,3493.714286
80,ogaminglol,4-Oct-15,9809
80,ogaminglol,27-Sep-15,3151
80,ogaminglol,20-Sep-15,547.85
80,ogaminglol,13-Sep-15,783.6923077
80,ogaminglol,6-Sep-15,850.5454545
80,ogaminglol,30-Aug-15,1865
80,ogaminglol,23-Aug-15,2392.590909
80,ogaminglol,16-Aug-15,1517.9
80,ogaminglol,9-Aug-15,2487
80,ogaminglol,2-Aug-15,1617.3
80,ogaminglol,26-Jul-15,1393.125
80,ogaminglol,19-Jul-15,2317.818182
80,ogaminglol,12-Jul-15,3042
81,gorgc,14-Mar-21,12937
81,gorgc,7-Mar-21,10737.75
81,gorgc,28-Feb-21,11677.83333
81,gorgc,21-Feb-21,10428.28571
81,gorgc,14-Feb-21,9684
81,gorgc,7-Feb-21,10379.33333
81,gorgc,31-Jan-21,10268.83333
81,gorgc,24-Jan-21,10745.85714
81,gorgc,17-Jan-21,10572.25
81,gorgc,10-Jan-21,13654.4
81,gorgc,3-Jan-21,14355.83333
81,gorgc,27-Dec-20,10996.83333
81,gorgc,20-Dec-20,9562.125
81,gorgc,13-Dec-20,10738.83333
81,gorgc,6-Dec-20,7599.5
81,gorgc,29-Nov-20,9722.833333
81,gorgc,22-Nov-20,9473.5
81,gorgc,15-Nov-20,9730.833333
81,gorgc,8-Nov-20,9142.8
81,gorgc,1-Nov-20,9090.714286
81,gorgc,25-Oct-20,8841.714286
81,gorgc,18-Oct-20,8794.8
81,gorgc,11-Oct-20,8308.571429
81,gorgc,4-Oct-20,8832.833333
81,gorgc,27-Sep-20,8577.857143
81,gorgc,20-Sep-20,7745.714286
81,gorgc,13-Sep-20,10200
81,gorgc,6-Sep-20,10355.66667
81,gorgc,30-Aug-20,8140.285714
81,gorgc,23-Aug-20,9100.5
81,gorgc,16-Aug-20,8043.625
81,gorgc,9-Aug-20,9682.8
81,gorgc,2-Aug-20,10398
81,gorgc,26-Jul-20,10905
81,gorgc,19-Jul-20,10728.85714
81,gorgc,12-Jul-20,11199.14286
81,gorgc,5-Jul-20,11443
81,gorgc,28-Jun-20,11013.42857
81,gorgc,21-Jun-20,8727.142857
81,gorgc,14-Jun-20,8456.833333
81,gorgc,7-Jun-20,6259.454545
81,gorgc,31-May-20,9374
81,gorgc,24-May-20,11111
81,gorgc,17-May-20,8440.75
81,gorgc,10-May-20,10466.14286
81,gorgc,3-May-20,8324.5
81,gorgc,26-Apr-20,8397.142857
81,gorgc,19-Apr-20,9611.833333
81,gorgc,12-Apr-20,7532.125
81,gorgc,5-Apr-20,7382
81,gorgc,29-Mar-20,8409
81,gorgc,22-Mar-20,9593.571429
81,gorgc,15-Mar-20,9576.428571
81,gorgc,8-Mar-20,7498.333333
81,gorgc,1-Mar-20,9985.857143
81,gorgc,23-Feb-20,9386.375
81,gorgc,16-Feb-20,9151.166667
81,gorgc,9-Feb-20,15495.14286
81,gorgc,2-Feb-20,12797.28571
81,gorgc,26-Jan-20,9413.75
81,gorgc,19-Jan-20,6673.833333
81,gorgc,12-Jan-20,8409.428571
81,gorgc,5-Jan-20,7801.428571
81,gorgc,29-Dec-19,8163.5
81,gorgc,22-Dec-19,7866.285714
81,gorgc,15-Dec-19,7885.166667
81,gorgc,8-Dec-19,8221.5
81,gorgc,1-Dec-19,6655.75
81,gorgc,24-Nov-19,9675.428571
81,gorgc,17-Nov-19,6121.8
81,gorgc,10-Nov-19,7456
81,gorgc,3-Nov-19,6813.142857
81,gorgc,27-Oct-19,6712.666667
81,gorgc,20-Oct-19,6129.6
81,gorgc,13-Oct-19,6890.428571
81,gorgc,6-Oct-19,5693.571429
81,gorgc,29-Sep-19,5385
81,gorgc,22-Sep-19,7770
81,gorgc,15-Sep-19,9149.857143
81,gorgc,8-Sep-19,6798.5
81,gorgc,1-Sep-19,8381.666667
81,gorgc,25-Aug-19,7239.666667
81,gorgc,18-Aug-19,5681.25
81,gorgc,11-Aug-19,9178
81,gorgc,4-Aug-19,9799.428571
81,gorgc,28-Jul-19,9355.142857
81,gorgc,21-Jul-19,7929.857143
81,gorgc,14-Jul-19,9431.666667
81,gorgc,7-Jul-19,6976
81,gorgc,30-Jun-19,11441.83333
81,gorgc,23-Jun-19,6401.666667
81,gorgc,16-Jun-19,9214.714286
81,gorgc,9-Jun-19,7159
81,gorgc,2-Jun-19,8273.571429
81,gorgc,26-May-19,7288
81,gorgc,19-May-19,7739
81,gorgc,12-May-19,8150.666667
81,gorgc,5-May-19,7804.8
81,gorgc,28-Apr-19,8318.285714
81,gorgc,21-Apr-19,5736.428571
81,gorgc,14-Apr-19,8281.571429
81,gorgc,7-Apr-19,7126.5
81,gorgc,31-Mar-19,5518.8
81,gorgc,24-Mar-19,5602.833333
81,gorgc,17-Mar-19,4699.714286
81,gorgc,10-Mar-19,6121
81,gorgc,3-Mar-19,6742.142857
81,gorgc,24-Feb-19,5696.5
81,gorgc,17-Feb-19,5908.142857
81,gorgc,10-Feb-19,6151.5
81,gorgc,3-Feb-19,5330.833333
81,gorgc,27-Jan-19,6420.6
81,gorgc,20-Jan-19,6201.333333
81,gorgc,13-Jan-19,7481.166667
81,gorgc,6-Jan-19,8606.714286
81,gorgc,30-Dec-18,8497.166667
81,gorgc,23-Dec-18,7331.714286
81,gorgc,16-Dec-18,6590.833333
81,gorgc,9-Dec-18,6481.571429
81,gorgc,2-Dec-18,6333.5
81,gorgc,25-Nov-18,8635.333333
81,gorgc,18-Nov-18,7951.333333
81,gorgc,11-Nov-18,6265
81,gorgc,4-Nov-18,7203.571429
81,gorgc,28-Oct-18,5243.666667
81,gorgc,21-Oct-18,7250
81,gorgc,14-Oct-18,5453.285714
81,gorgc,7-Oct-18,5104.666667
81,gorgc,30-Sep-18,5174.428571
81,gorgc,23-Sep-18,5584.285714
81,gorgc,16-Sep-18,4616
81,gorgc,9-Sep-18,4975.571429
81,gorgc,2-Sep-18,6501.333333
81,gorgc,26-Aug-18,7058
81,gorgc,19-Aug-18,5375.833333
81,gorgc,12-Aug-18,5933
81,gorgc,5-Aug-18,7078.333333
81,gorgc,29-Jul-18,8770.166667
81,gorgc,22-Jul-18,6485
81,gorgc,15-Jul-18,7456.5
81,gorgc,8-Jul-18,7565
81,gorgc,1-Jul-18,6940
81,gorgc,24-Jun-18,6339.333333
81,gorgc,17-Jun-18,4096.666667
81,gorgc,10-Jun-18,5837.833333
81,gorgc,3-Jun-18,7714.857143
81,gorgc,27-May-18,7065
81,gorgc,20-May-18,4976.833333
81,gorgc,13-May-18,5751.571429
81,gorgc,6-May-18,4918.285714
81,gorgc,29-Apr-18,3355
81,gorgc,22-Apr-18,3951.333333
81,gorgc,15-Apr-18,4021.833333
81,gorgc,8-Apr-18,2697.833333
81,gorgc,1-Apr-18,3340.8
81,gorgc,25-Mar-18,2261.375
81,gorgc,18-Mar-18,2033.5
81,gorgc,4-Mar-18,2269.666667
81,gorgc,25-Feb-18,2738.2
81,gorgc,18-Feb-18,2684.833333
81,gorgc,11-Feb-18,1946.8
81,gorgc,4-Feb-18,2043.285714
81,gorgc,28-Jan-18,1938.142857
81,gorgc,21-Jan-18,1934.5
81,gorgc,14-Jan-18,1874.714286
81,gorgc,7-Jan-18,2054.8
81,gorgc,31-Dec-17,1745.8
81,gorgc,24-Dec-17,1723.166667
81,gorgc,17-Dec-17,1467.166667
81,gorgc,10-Dec-17,1009.571429
81,gorgc,3-Dec-17,1125.2
81,gorgc,26-Nov-17,1363.5
81,gorgc,19-Nov-17,721
81,gorgc,12-Nov-17,368
81,gorgc,5-Nov-17,1366.25
81,gorgc,29-Oct-17,860.5
81,gorgc,22-Oct-17,594
81,gorgc,15-Oct-17,794
81,gorgc,8-Oct-17,791.3333333
81,gorgc,1-Oct-17,604.8
81,gorgc,24-Sep-17,474.5
81,gorgc,17-Sep-17,833.8
81,gorgc,10-Sep-17,636.6
81,gorgc,3-Sep-17,567.3333333
81,gorgc,27-Aug-17,1036.166667
81,gorgc,20-Aug-17,598.625
81,gorgc,13-Aug-17,692.75
81,gorgc,6-Aug-17,571.6666667
81,gorgc,30-Jul-17,524
81,gorgc,23-Jul-17,851.25
81,gorgc,16-Jul-17,860
81,gorgc,9-Jul-17,387.8333333
81,gorgc,2-Jul-17,449.4
81,gorgc,25-Jun-17,438.25
81,gorgc,18-Jun-17,343.8
81,gorgc,11-Jun-17,422.2
81,gorgc,4-Jun-17,522.5
81,gorgc,28-May-17,980.5
81,gorgc,21-May-17,726.8571429
81,gorgc,14-May-17,360.2
81,gorgc,7-May-17,419
81,gorgc,30-Apr-17,251.5
81,gorgc,23-Apr-17,329
81,gorgc,16-Apr-17,307.75
81,gorgc,9-Apr-17,391.75
81,gorgc,2-Apr-17,440
81,gorgc,26-Mar-17,472
81,gorgc,19-Mar-17,274.25
81,gorgc,12-Mar-17,675
81,gorgc,5-Mar-17,322
81,gorgc,26-Feb-17,723.5
81,gorgc,19-Feb-17,190.3333333
81,gorgc,12-Feb-17,89.25
81,gorgc,3-Jan-16,4
81,gorgc,27-Dec-15,2
82,smitegame,14-Mar-21,2953.727273
82,smitegame,7-Mar-21,3851.176471
82,smitegame,28-Feb-21,3947.5
82,smitegame,21-Feb-21,3728.611111
82,smitegame,14-Feb-21,2308.642857
82,smitegame,7-Feb-21,3372.4
82,smitegame,31-Jan-21,3165.055556
82,smitegame,24-Jan-21,1785.727273
82,smitegame,17-Jan-21,1281
82,smitegame,10-Jan-21,2074.777778
82,smitegame,3-Jan-21,10900.5625
82,smitegame,27-Dec-20,1958
82,smitegame,20-Dec-20,1768.5
82,smitegame,13-Dec-20,2233
82,smitegame,6-Dec-20,2304.263158
82,smitegame,29-Nov-20,2061.952381
82,smitegame,22-Nov-20,2091
82,smitegame,15-Nov-20,2667.5
82,smitegame,8-Nov-20,2975.826087
82,smitegame,1-Nov-20,3011.047619
82,smitegame,25-Oct-20,2534.333333
82,smitegame,18-Oct-20,2716.68
82,smitegame,11-Oct-20,3103.7
82,smitegame,4-Oct-20,2981.173913
82,smitegame,27-Sep-20,3580.481481
82,smitegame,20-Sep-20,3972.043478
82,smitegame,13-Sep-20,4085.5
82,smitegame,6-Sep-20,3818.631579
82,smitegame,30-Aug-20,3253.888889
82,smitegame,23-Aug-20,4265.823529
82,smitegame,16-Aug-20,4388.5
82,smitegame,9-Aug-20,4502.210526
82,smitegame,2-Aug-20,4103.619048
82,smitegame,26-Jul-20,4868.357143
82,smitegame,19-Jul-20,4239.647059
82,smitegame,12-Jul-20,2826.5
82,smitegame,5-Jul-20,1960
82,smitegame,28-Jun-20,2006.105263
82,smitegame,21-Jun-20,2023.1
82,smitegame,14-Jun-20,2198.333333
82,smitegame,7-Jun-20,2963.166667
82,smitegame,31-May-20,2542.8
82,smitegame,24-May-20,3311.545455
82,smitegame,17-May-20,3364.818182
82,smitegame,10-May-20,2955.3
82,smitegame,3-May-20,3693.928571
82,smitegame,26-Apr-20,3463.714286
82,smitegame,19-Apr-20,3222.875
82,smitegame,12-Apr-20,2813.478261
82,smitegame,5-Apr-20,3728.84
82,smitegame,29-Mar-20,2772.833333
82,smitegame,22-Mar-20,1604.526316
82,smitegame,15-Mar-20,1540.434783
82,smitegame,8-Mar-20,1681.571429
82,smitegame,1-Mar-20,1815.363636
82,smitegame,23-Feb-20,1191.684211
82,smitegame,16-Feb-20,116.05
82,smitegame,9-Feb-20,141.6
82,smitegame,2-Feb-20,64.4
82,smitegame,26-Jan-20,48.8
82,smitegame,19-Jan-20,38.125
82,smitegame,12-Jan-20,31.6
82,smitegame,5-Jan-20,85.30769231
82,smitegame,29-Dec-19,26.34782609
82,smitegame,22-Dec-19,20.72727273
82,smitegame,15-Dec-19,47.20833333
82,smitegame,8-Dec-19,116.4166667
82,smitegame,1-Dec-19,32.56521739
82,smitegame,24-Nov-19,87.29166667
82,smitegame,17-Nov-19,553.6666667
82,smitegame,10-Nov-19,1608.375
82,smitegame,3-Nov-19,911.1428571
82,smitegame,27-Oct-19,46.05
82,smitegame,20-Oct-19,59.45454546
82,smitegame,13-Oct-19,35.05
82,smitegame,6-Oct-19,34.61904762
82,smitegame,29-Sep-19,50.31818182
82,smitegame,22-Sep-19,39.16666667
82,smitegame,15-Sep-19,21.89473684
82,smitegame,8-Sep-19,24.94736842
82,smitegame,1-Sep-19,44
82,smitegame,25-Aug-19,17.66666667
82,smitegame,18-Aug-19,23
82,smitegame,11-Aug-19,20.94444444
82,smitegame,4-Aug-19,59.82352941
82,smitegame,28-Jul-19,23.125
82,smitegame,21-Jul-19,25.61538462
82,smitegame,14-Jul-19,26.23809524
82,smitegame,7-Jul-19,198.2
82,smitegame,30-Jun-19,29.44444444
82,smitegame,23-Jun-19,26.9
82,smitegame,16-Jun-19,26.1
82,smitegame,9-Jun-19,51.07142857
82,smitegame,2-Jun-19,24.13636364
82,smitegame,26-May-19,29.5
82,smitegame,19-May-19,32.63636364
82,smitegame,12-May-19,61.42857143
82,smitegame,5-May-19,32.8
82,smitegame,28-Apr-19,34.88
82,smitegame,21-Apr-19,35.375
82,smitegame,14-Apr-19,62.08333333
82,smitegame,7-Apr-19,36.76190476
82,smitegame,31-Mar-19,37.61111111
82,smitegame,24-Mar-19,38.04166667
82,smitegame,17-Mar-19,50.38461539
82,smitegame,10-Mar-19,49.5625
82,smitegame,3-Mar-19,44.85714286
82,smitegame,24-Feb-19,42.31578947
82,smitegame,17-Feb-19,55.07142857
82,smitegame,10-Feb-19,46.8
82,smitegame,3-Feb-19,42.04166667
82,smitegame,27-Jan-19,39
82,smitegame,20-Jan-19,66.91666667
82,smitegame,13-Jan-19,206.6923077
82,smitegame,6-Jan-19,103.3125
82,smitegame,30-Dec-18,53.14285714
82,smitegame,23-Dec-18,59.28571429
82,smitegame,16-Dec-18,64.1875
82,smitegame,9-Dec-18,61.96
82,smitegame,2-Dec-18,90.93333333
82,smitegame,25-Nov-18,108.6
82,smitegame,18-Nov-18,11212
82,smitegame,11-Nov-18,4705.333333
82,smitegame,4-Nov-18,3467.428571
82,smitegame,28-Oct-18,147.9333333
82,smitegame,21-Oct-18,90.11111111
82,smitegame,14-Oct-18,111.3333333
82,smitegame,7-Oct-18,867.5
82,smitegame,30-Sep-18,532.5555556
82,smitegame,23-Sep-18,288.8571429
82,smitegame,16-Sep-18,634.1666667
82,smitegame,9-Sep-18,226.4444444
82,smitegame,2-Sep-18,766.5
82,smitegame,26-Aug-18,341.5
82,smitegame,19-Aug-18,538
82,smitegame,12-Aug-18,513.1428571
82,smitegame,5-Aug-18,755.8888889
82,smitegame,29-Jul-18,291.4
82,smitegame,22-Jul-18,1160.625
82,smitegame,15-Jul-18,216
82,smitegame,8-Jul-18,598.375
82,smitegame,1-Jul-18,274.8888889
82,smitegame,24-Jun-18,337.4615385
82,smitegame,17-Jun-18,279.1818182
82,smitegame,10-Jun-18,457.3333333
82,smitegame,3-Jun-18,398.5714286
82,smitegame,27-May-18,565
82,smitegame,20-May-18,683
82,smitegame,13-May-18,1127.375
82,smitegame,6-May-18,2442.428571
82,smitegame,29-Apr-18,1381
82,smitegame,22-Apr-18,403.7
82,smitegame,15-Apr-18,665.5
82,smitegame,8-Apr-18,415.9166667
82,smitegame,1-Apr-18,680.5454545
82,smitegame,25-Mar-18,589.7692308
82,smitegame,18-Mar-18,998.7692308
82,smitegame,11-Mar-18,200.9
82,smitegame,4-Mar-18,610.8461538
82,smitegame,25-Feb-18,186.125
82,smitegame,18-Feb-18,359.625
82,smitegame,11-Feb-18,302.75
82,smitegame,4-Feb-18,463.9230769
82,smitegame,28-Jan-18,390
82,smitegame,21-Jan-18,401.2727273
82,smitegame,14-Jan-18,673.6666667
82,smitegame,7-Jan-18,2562.6
82,smitegame,31-Dec-17,12722.44444
82,smitegame,24-Dec-17,335.7142857
82,smitegame,17-Dec-17,401.1
82,smitegame,10-Dec-17,494.5555556
82,smitegame,3-Dec-17,416.6190476
82,smitegame,26-Nov-17,469.5
82,smitegame,19-Nov-17,570.8571429
82,smitegame,12-Nov-17,795.3478261
82,smitegame,5-Nov-17,2331.545455
82,smitegame,29-Oct-17,5122
82,smitegame,22-Oct-17,697.7857143
82,smitegame,15-Oct-17,1225.909091
82,smitegame,8-Oct-17,1506.666667
82,smitegame,1-Oct-17,2232.133333
82,smitegame,24-Sep-17,2915.333333
82,smitegame,17-Sep-17,3131.153846
82,smitegame,10-Sep-17,1924.1
82,smitegame,3-Sep-17,1591.153846
82,smitegame,27-Aug-17,705.8571429
82,smitegame,20-Aug-17,2642
82,smitegame,13-Aug-17,1425.875
82,smitegame,6-Aug-17,3998.166667
82,smitegame,30-Jul-17,2188
82,smitegame,23-Jul-17,3762.333333
82,smitegame,16-Jul-17,963.4
82,smitegame,9-Jul-17,8579.333333
82,smitegame,2-Jul-17,925.5714286
82,smitegame,25-Jun-17,2586.571429
82,smitegame,18-Jun-17,2234.333333
82,smitegame,11-Jun-17,3559.8
82,smitegame,4-Jun-17,3463.818182
82,smitegame,28-May-17,4001.2
82,smitegame,21-May-17,2747.1
82,smitegame,14-May-17,2588.9
82,smitegame,7-May-17,2033.727273
82,smitegame,30-Apr-17,7494.5
82,smitegame,23-Apr-17,20802.5
82,smitegame,16-Apr-17,16116.25
82,smitegame,9-Apr-17,10938.4
82,smitegame,2-Apr-17,1667.5
82,smitegame,26-Mar-17,2783.214286
82,smitegame,19-Mar-17,4106.090909
82,smitegame,12-Mar-17,2752.307692
82,smitegame,5-Mar-17,3164.545455
82,smitegame,26-Feb-17,4712.272727
82,smitegame,19-Feb-17,8005.428571
82,smitegame,12-Feb-17,4583.571429
82,smitegame,5-Feb-17,6438.75
82,smitegame,29-Jan-17,3773
82,smitegame,22-Jan-17,7551
82,smitegame,15-Jan-17,13745.5
82,smitegame,8-Jan-17,49690
82,smitegame,1-Jan-17,46377
82,smitegame,18-Dec-16,7050
82,smitegame,11-Dec-16,6456.5
82,smitegame,27-Nov-16,13643
82,smitegame,20-Nov-16,8442.666667
82,smitegame,13-Nov-16,14189.6
82,smitegame,6-Nov-16,5407.666667
82,smitegame,30-Oct-16,5233.2
82,smitegame,23-Oct-16,4387.5
82,smitegame,16-Oct-16,5606.166667
82,smitegame,9-Oct-16,5794.166667
82,smitegame,2-Oct-16,5172
82,smitegame,25-Sep-16,1585.5
82,smitegame,18-Sep-16,3924
82,smitegame,11-Sep-16,4944.6
82,smitegame,4-Sep-16,5510.428571
82,smitegame,28-Aug-16,5194.666667
82,smitegame,21-Aug-16,7884.6
82,smitegame,14-Aug-16,4980
82,smitegame,7-Aug-16,7657.333333
82,smitegame,31-Jul-16,2076
82,smitegame,24-Jul-16,3106.166667
82,smitegame,17-Jul-16,1592.6
82,smitegame,10-Jul-16,2619.666667
82,smitegame,3-Jul-16,1468
82,smitegame,26-Jun-16,4007.833333
82,smitegame,19-Jun-16,11321.5
